N	G	Iteration	dist_percent	z_score
2	17	777	0.105	-1.5797432151
2	15	778	0.044	-1.18201549717
2	16	779	0.278	-1.00843489207
2	17	780	0.438	-0.989391108469
2	12	781	0.245	-1.09521554022
2	21	782	0.455	-0.814125501013
2	18	783	0.48	-0.807397350998
2	13	784	0.099	-1.43835607428
2	16	785	0.07	-1.56449924996
2	17	786	0.114	-1.61551284669
2	15	787	0.257	-1.33097850792
2	16	788	0.147	-1.37876113538
2	14	789	0.088	-1.88299857891
2	13	790	0.39	-1.04968938288
2	16	791	0.178	-0.928038926075
2	14	792	0.385	-1.1265891067
2	15	793	0.078	-1.7594714253
2	15	794	0.212	-1.28700211208
2	10	795	0.65	-0.507746632012
2	16	796	0.12	-1.65411169781
2	12	797	0.019	-1.55902858748
2	13	798	0.024	-1.69042926968
2	15	799	0.128	-1.5950412738
2	10	800	0.017	-1.608144232
2	12	801	0.01	-1.35737601272
2	18	802	0.238	-0.90437905907
2	15	803	0.1	-1.5957253125
2	15	804	0.272	-0.588068146735
2	18	805	0.127	-1.26843253616
2	15	806	0.532	1.06618262202
2	6	807	0.118	-1.18026019458
2	14	808	0.076	-0.979962930859
2	12	809	0.472	-0.806674612451
2	12	810	0.08	-1.36424003773
2	15	811	0.031	-1.36891008721
2	13	812	0.746	-0.498021464337
2	59	813	0.145	-1.00355978853
2	58	814	0.441	-0.461450296823
2	11	815	0.232	-1.06339057294
2	13	816	0.004	-1.17823859312
2	11	817	0.041	-1.99885582654
2	16	818	0.009	-1.29369256757
2	14	819	0.052	-1.39972320672
2	12	820	0.023	-1.84508258439
2	13	821	0.026	-1.67772755614
2	17	822	0.117	-1.04658646031
2	14	823	0.78	1.05550811843
2	17	824	0.021	-0.552377913008
2	21	825	0.266	-1.08805658952
2	11	826	0.086	-1.28680695408
2	9	827	0.294	-0.339061165667
2	14	828	0.516	-0.897186214376
2	15	829	0.144	-1.29768855359
2	13	830	0.332	-0.389934612442
2	18	831	0.309	-0.963405437597
2	15	832	0.431	-0.10100299348
2	12	833	0.08	-1.94694370797
2	15	834	0.006	-1.18836347615
2	17	835	0.074	-0.514391335202
2	16	836	0.53	1.05763586376
2	9	837	0.68	-0.737009533648
2	15	838	0.052	-1.92844042053
2	13	839	0.163	-1.39751824687
2	19	840	0.26	-1.28027706692
2	9	841	0.011	-2.37884749046
2	18	842	0.058	-1.15977299099
2	12	843	0.088	-0.940372229416
2	11	844	0.0	-1.19636855104
2	17	845	0.532	-0.91187540891
2	14	846	0.585	0.474828044923
2	14	847	0.062	-1.66973397332
2	12	848	0.07	-0.821563680388
2	16	849	0.135	-1.04004444872
2	12	850	0.13	-1.62978107715
2	16	851	0.069	-1.34101431476
2	19	852	0.247	-1.32265440393
2	13	853	0.59	-0.522492730668
2	19	854	0.313	-0.913205315901
2	14	855	0.524	-0.781166566865
2	20	856	0.296	-1.13030189623
2	14	857	0.778	1.06401350645
2	13	858	0.112	-1.07599187076
2	13	859	0.348	-0.907087105003
2	16	860	0.236	-0.977245348412
2	16	861	0.256	-1.13014230208
2	11	862	0.276	-0.858026249764
2	13	863	0.12	-1.57657747923
2	14	864	0.25	-1.31359192086
2	12	865	0.047	-0.927864592329
2	15	866	0.107	-1.42282847249
2	18	867	0.083	-1.0092711451
2	13	868	0.04	-1.75361459574
2	14	869	0.064	-1.63977171064
2	13	870	0.493	-0.80380294614
2	13	871	0.286	-0.927272043012
2	13	872	0.096	-1.44237002457
2	17	873	0.295	-0.479216679578
2	13	874	0.069	-1.36752138239
2	8	875	0.113	-1.38631049329
2	15	876	0.188	-0.97002229752
2	19	877	0.913	-0.403534296374
2	9	878	0.125	-1.64360152243
2	15	879	0.119	-1.49457280651
2	11	880	0.504	1.0010810348
2	15	881	0.561	-0.775158863287
2	13	882	0.076	-1.39405571795
2	17	883	0.026	-0.532529535361
2	16	884	0.0	-1.17733092902
2	12	885	0.465	0.931379088466
2	18	886	0.062	-1.35443722991
2	14	887	0.758	1.08344661795
2	17	888	0.438	-0.359619532165
2	9	889	0.274	-0.478680377512
2	9	890	0.083	-1.64813774114
2	12	891	0.09	-1.79371171945
2	14	892	0.296	-1.08392588551
2	7	893	0.274	-1.27789980653
2	17	894	0.198	-0.941333610151
2	17	895	0.241	-1.2041276172
2	11	896	0.499	0.991216582174
2	18	897	0.0	-1.20609411037
2	15	898	0.212	-0.955718895232
2	11	899	0.248	-0.973230843714
2	15	900	0.914	-0.403731575436
2	13	901	0.526	1.04489054121
2	10	902	0.195	-0.903440280914
2	7	903	0.0	-3.94881582962
2	14	904	0.233	-1.27642792592
2	13	905	0.036	-2.1811939454
2	17	906	0.498	-0.9229062134
2	16	907	0.235	-0.981065665826
2	13	908	0.181	-1.34914350752
2	17	909	0.242	-0.544246559723
2	56	910	0.057	-1.74018759825
2	58	911	0.163	-0.745698544238
2	14	912	0.166	-0.967677149088
2	13	913	0.628	0.572268765054
2	18	914	0.475	-0.811240544349
2	12	915	0.444	-0.489801333853
2	12	916	0.195	-1.43259184526
2	13	917	0.005	-1.28770671381
2	11	918	0.45	-0.92731727632
2	15	919	0.29	-0.970399776331
2	18	920	0.251	-1.2962944384
2	11	921	0.082	-1.26987498377
2	6	922	0.0	-1.97535200703
2	14	923	0.492	-0.2582808011
2	17	924	0.006	-1.17085708838
2	14	925	0.181	-0.975647615952
2	15	926	0.205	-1.33409250231
2	17	927	0.076	-0.973424064664
2	20	928	0.016	-1.35731440419
2	15	929	0.491	-0.808386041541
2	18	930	0.208	-1.32627332704
2	11	931	0.367	-1.03160502346
2	17	932	0.112	-1.33518903615
2	14	933	0.156	-1.06090539548
2	17	934	0.096	-0.984131918902
2	13	935	0.124	-1.52419363087
2	15	936	0.05	-1.12478872225
2	13	937	0.317	-0.307532739765
2	14	938	0.183	-0.520321973119
2	15	939	0.127	-0.956151248309
2	11	940	0.509	-0.486121691923
2	12	941	0.284	-1.09053258093
2	11	942	0.038	-1.61357657389
2	14	943	0.115	-1.35948622878
2	9	944	0.0	-5.18168896092
2	18	945	0.49	-0.960855415641
2	14	946	0.331	-0.877810486135
2	15	947	0.344	-0.32616150157
2	9	948	0.073	-1.959183
2	14	949	0.037	-1.95031130379
2	19	950	0.433	-0.994849433487
2	17	951	0.091	-1.70310440579
2	10	952	0.164	-1.36130715173
2	15	953	0.096	-1.34063222477
2	11	954	0.012	-1.77697628292
2	13	955	0.298	-0.709372004705
2	13	956	0.0	-1.17696845028
2	12	957	0.198	-0.942648087618
2	16	958	0.228	-0.949206485071
2	18	959	0.533	1.06403846857
2	14	960	0.954	1.07909538692
2	16	961	0.215	-1.00295543798
2	15	962	0.02	-1.658626061
2	11	963	0.932	-0.395872767936
2	15	964	0.293	-0.933564939422
2	13	965	0.036	-1.95697732952
2	13	966	0.0	-1.21129345025
2	12	967	0.086	-1.64242710526
2	14	968	0.168	-0.850322391195
2	12	969	0.563	-0.769003287112
2	12	970	0.51	1.01984571549
2	15	971	0.263	-1.10775539049
2	18	972	0.0	-1.2520667464
2	13	973	0.345	-0.963724238133
2	11	974	0.172	-1.19764281429
2	15	975	0.232	-1.2863045523
2	13	976	0.5	-0.790137426726
2	14	977	0.544	1.09000644909
2	52	978	0.034	-1.72091822687
2	14	979	0.156	-1.33625384486
2	17	980	0.126	-1.35890889669
2	16	981	0.247	-1.34964184077
2	16	982	0.21	-1.29540329586
2	15	983	0.059	-0.521651662199
2	15	984	0.056	-1.10007190988
2	19	985	0.528	-0.187273351658
2	11	986	0.065	-1.84600897866
2	14	987	0.068	-1.68144248673
2	16	988	0.0	-1.19164017687
2	12	989	0.003	-1.5020512003
2	13	990	0.05	-1.72253697635
2	16	991	0.534	-0.778322072878
2	15	992	0.266	-0.993031839567
2	16	993	0.002	-1.1662473969
2	13	994	0.052	-2.00665549329
2	18	995	0.476	-0.823875854558
2	8	996	0.0	-1.08224995549
2	16	997	0.188	-0.944970051324
2	15	998	0.473	-0.249384857618
2	12	999	0.067	-1.79055120954
4	23	0	0.0	-8.60463172147
4	25	1	0.056	-1.48380225626
4	26	2	0.144	-1.07283619767
4	25	3	0.002	-2.64470857469
4	32	4	0.046	-1.60178629117
4	24	5	0.491	-0.0471987159836
4	25	6	0.0	-8.71932176026
4	19	7	0.0	-3.14773550112
4	25	8	0.006	-2.60742352079
4	19	9	0.0	-7.13669020446
4	30	10	0.144	-1.20721951438
4	21	11	0.071	-1.41466230639
4	27	12	0.128	-1.19380636996
4	24	13	0.048	-1.71095445944
4	32	14	0.072	-1.57142131064
4	22	15	0.019	-2.14136741143
4	28	16	0.003	-2.24346924609
4	27	17	0.096	-1.16120188955
4	24	18	0.013	-1.76646815044
4	24	19	0.102	-1.15210136087
4	22	20	0.018	-2.28728008775
4	25	21	0.028	-1.94245807274
4	23	22	0.1	-1.25081534465
4	23	23	0.085	-1.31513552615
4	22	24	0.01	-2.12718409962
4	22	25	0.027	-1.86753793106
4	18	26	0.0	-5.79550560783
4	22	27	0.313	-0.583787615834
4	26	28	0.003	-2.62596764952
4	23	29	0.366	-0.438913947468
4	22	30	0.057	-1.5942580858
4	33	31	0.008	-1.78049489651
4	23	32	0.139	-1.20024365458
4	26	33	0.049	-1.54895505921
4	25	34	0.02	-2.16795139572
4	29	35	0.319	-0.422107474524
4	27	36	0.036	-1.71261820475
4	26	37	0.492	-0.127612729057
4	23	38	0.008	-1.75502460572
4	26	39	0.236	-0.806405530423
4	18	40	0.0	-6.55006408801
4	31	41	0.121	-1.18867625951
4	24	42	0.002	-2.66747530941
4	23	43	0.02	-2.26822271105
4	21	44	0.009	-2.23730106377
4	30	45	0.054	-1.50540827267
4	22	46	0.313	-0.733281655194
4	29	47	0.012	-1.86524462558
4	33	48	0.0	-3.10439341759
4	23	49	0.033	-1.73499389562
4	26	50	0.34	-0.567682440465
4	23	51	0.082	-1.24056715768
4	24	52	0.02	-1.97035909157
4	30	53	0.025	-1.71237784345
4	27	54	0.031	-1.72560139187
4	29	55	0.044	-1.70638792278
4	24	56	0.12	-1.18388318663
4	70	57	0.011	-2.69209654112
4	18	58	0.0	-6.5674804096
4	22	59	0.023	-1.96157591785
4	18	60	0.0	-5.1147329077
4	22	61	0.027	-1.7536525489
4	31	62	0.004	-2.40588602632
4	26	63	0.059	-1.60374833267
4	30	64	0.153	-1.21525793581
4	26	65	0.001	-2.31758069255
4	21	66	0.267	-0.599803413276
4	66	67	0.002	-3.56762232899
4	29	68	0.0	-2.61423570017
4	21	69	0.003	-2.76987373364
4	25	70	0.183	-1.01172849474
4	24	71	0.058	-1.35661579329
4	23	72	0.024	-1.96689721368
4	28	73	0.061	-1.54440785526
4	19	74	0.132	-1.07925307518
4	24	75	0.01	-1.90760419391
4	21	76	0.179	-0.896239427668
4	30	77	0.302	-0.616124756978
4	23	78	0.0	-3.63688194989
4	14	79	0.0	-7.06705546592
4	26	80	0.131	-1.24509117379
4	26	81	0.028	-1.91872846645
4	25	82	0.001	-2.23801147085
4	22	83	0.227	-0.833686865627
4	27	84	0.024	-1.85503316143
4	19	85	0.001	-3.21853011227
4	21	86	0.022	-1.97227556638
4	29	87	0.003	-2.34031894686
4	23	88	0.11	-1.21840807268
4	23	89	0.009	-2.13117295708
4	25	90	0.014	-1.84406104489
4	24	91	0.039	-1.52430599744
4	17	92	0.001	-3.22227374455
4	70	93	0.004	-3.11338439864
4	30	94	0.041	-1.6012704411
4	26	95	0.153	-1.11767087423
4	27	96	0.194	-0.966992718513
4	19	97	0.019	-2.08172990496
4	28	98	0.009	-2.09981050414
4	27	99	0.044	-1.54762925266
4	25	100	0.032	-1.81597643449
4	31	101	0.048	-1.6396697337
4	22	102	0.061	-1.80622613294
4	23	103	0.004	-2.70824056778
4	21	104	0.015	-2.06850526474
4	22	105	0.0	-2.38500587767
4	21	106	0.002	-2.64575791123
4	29	107	0.0	-6.70375957266
4	23	108	0.038	-1.67850317277
4	28	109	0.193	-1.0250177211
4	35	110	0.042	-1.67718765372
4	31	111	0.042	-1.47993906278
4	63	112	0.0	-5.13509475332
4	18	113	0.0	-7.46146307019
4	26	114	0.088	-1.38754538414
4	27	115	0.0	-3.25659868552
4	18	116	0.085	-1.23406105092
4	25	117	0.235	-0.754327207537
4	24	118	0.054	-1.52227921917
4	16	119	0.0	-7.62409088302
4	23	120	0.206	-0.920124033859
4	26	121	0.494	-0.0286582228993
4	26	122	0.006	-2.25991949856
4	29	123	0.468	-0.239472140086
4	69	124	0.001	-3.76943779758
4	21	125	0.05	-1.5814220149
4	25	126	0.077	-1.26540490971
4	33	127	0.015	-2.00512943187
4	22	128	0.231	-0.826951724713
4	29	129	0.014	-1.85138136462
4	23	130	0.065	-1.510765232
4	70	131	0.004	-3.30904146948
4	27	132	0.003	-2.5162254393
4	24	133	0.088	-1.32326869424
4	27	134	0.144	-1.0444051027
4	26	135	0.033	-1.75111061931
4	26	136	0.032	-1.76663020186
4	22	137	0.004	-2.74849487426
4	17	138	0.001	-3.17995138241
4	24	139	0.142	-1.14385593118
4	27	140	0.21	-0.887855643315
4	23	141	0.265	-0.782667076039
4	22	142	0.004	-2.22842977988
4	25	143	0.068	-1.45594247522
4	33	144	0.027	-1.73596900431
4	68	145	0.018	-2.52944135535
4	23	146	0.127	-1.29072413667
4	24	147	0.037	-1.74583931486
4	27	148	0.138	-1.23995055629
4	26	149	0.078	-1.38701682182
4	21	150	0.008	-2.37096733446
4	28	151	0.014	-1.86435410868
4	36	152	0.039	-1.70228376302
4	26	153	0.009	-2.22234562427
4	27	154	0.274	-0.795830815458
4	28	155	0.125	-1.18136184217
4	18	156	0.0	-3.83376228391
4	26	157	0.097	-1.29185845622
4	23	158	0.015	-1.67639425985
4	23	159	0.591	0.163370209611
4	27	160	0.092	-1.31969876178
4	23	161	0.167	-0.987959877958
4	22	162	0.04	-1.52130650256
4	28	163	0.049	-1.58865333741
4	31	164	0.131	-1.14820230418
4	27	165	0.009	-2.21842092568
4	24	166	0.009	-2.43345593886
4	29	167	0.346	-0.482085506984
4	35	168	0.006	-2.1974381698
4	20	169	0.069	-1.21143490568
4	64	170	0.018	-2.44866350177
4	28	171	0.032	-1.69877184084
4	25	172	0.015	-1.49066631886
4	17	173	0.002	-3.14097179749
4	19	174	0.059	-1.62185917764
4	23	175	0.086	-1.27994527835
4	25	176	0.003	-2.85506325257
4	21	177	0.002	-2.89940245781
4	26	178	0.085	-1.26225683056
4	27	179	0.012	-2.01387833994
4	28	180	0.102	-1.285066823
4	33	181	0.002	-2.37023026831
4	26	182	0.155	-1.01522150735
4	17	183	0.073	-1.59175970955
4	26	184	0.021	-1.94779320339
4	25	185	0.017	-2.06266979761
4	21	186	0.009	-2.37016206582
4	27	187	0.056	-1.49778916544
4	21	188	0.02	-1.78223076026
4	22	189	0.212	-0.75499926496
4	22	190	0.005	-2.46209416346
4	25	191	0.15	-1.07451569098
4	25	192	0.029	-1.73112807559
4	21	193	0.116	-1.37971055978
4	26	194	0.027	-1.53010019789
4	26	195	0.319	-0.54491841876
4	24	196	0.0	-3.09992448807
4	20	197	0.007	-2.52282482681
4	21	198	0.007	-2.4625132037
4	23	199	0.008	-2.27226799459
4	19	200	0.106	-1.15269182965
4	30	201	0.051	-1.52991785974
4	21	202	0.037	-1.8595958557
4	21	203	0.03	-1.83742745855
4	26	204	0.017	-1.94737607314
4	67	205	0.0	-5.03933381506
4	18	206	0.229	-0.886949438376
4	25	207	0.123	-1.22933309663
4	22	208	0.004	-2.5226498744
4	26	209	0.121	-1.21989337984
4	23	210	0.001	-2.92120602389
4	22	211	0.004	-2.76697549645
4	72	212	0.0	-3.88825787186
4	25	213	0.004	-2.24428160903
4	23	214	0.081	-1.42112626831
4	31	215	0.094	-1.30514107056
4	23	216	0.083	-1.25403274057
4	27	217	0.009	-2.26388134727
4	22	218	0.035	-1.57280318385
4	24	219	0.006	-2.11244637634
4	22	220	0.207	-0.857736147442
4	27	221	0.34	-0.534057255136
4	24	222	0.01	-2.46356622477
4	22	223	0.053	-1.64680971006
4	28	224	0.044	-1.57436360445
4	30	225	0.069	-1.48081068473
4	22	226	0.052	-1.59791684226
4	29	227	0.022	-1.66435450519
4	31	228	0.094	-1.26242382949
4	22	229	0.033	-1.80962802986
4	22	230	0.04	-1.5701800096
4	22	231	0.056	-1.43521784448
4	29	232	0.126	-1.12341437015
4	27	233	0.018	-1.9521158637
4	27	234	0.05	-1.37861854861
4	24	235	0.069	-1.27625856719
4	22	236	0.02	-2.08142694016
4	31	237	0.053	-1.51792120487
4	26	238	0.066	-1.55088239647
4	24	239	0.085	-1.39349397971
4	31	240	0.198	-1.01806343991
4	21	241	0.109	-1.28721768872
4	25	242	0.243	-1.0949214728
4	28	243	0.005	-2.06920243093
4	26	244	0.12	-1.31493400547
4	22	245	0.125	-1.13647500548
4	23	246	0.111	-1.11148747769
4	22	247	0.017	-2.05354868269
4	23	248	0.0	-7.25018719917
4	23	249	0.001	-3.09354769181
4	24	250	0.019	-1.98737252059
4	26	251	0.104	-1.27918370474
4	24	252	0.293	-0.643904172623
4	25	253	0.052	-1.62006116205
4	25	254	0.242	-0.789008925648
4	22	255	0.004	-2.16711613354
4	18	256	0.0	-6.87811720743
4	27	257	0.028	-1.90524364549
4	27	258	0.411	-0.412503327847
4	22	259	0.096	-1.17122875945
4	26	260	0.093	-1.35802028715
4	23	261	0.449	-0.377853686137
4	24	262	0.123	-1.11824158832
4	25	263	0.137	-1.08354359457
4	23	264	0.081	-1.29467664653
4	30	265	0.014	-2.25903022681
4	24	266	0.032	-1.76095831184
4	35	267	0.008	-2.25836606696
4	24	268	0.314	-0.514759117405
4	21	269	0.046	-1.51607735545
4	28	270	0.026	-1.840335308
4	24	271	0.049	-1.62775076385
4	22	272	0.023	-1.81753634606
4	23	273	0.0	-6.55056277554
4	19	274	0.08	-1.28546722016
4	25	275	0.504	0.0229146421945
4	22	276	0.296	-0.594581046806
4	21	277	0.213	-0.83216722558
4	16	278	0.038	-1.78969123054
4	19	279	0.038	-1.74313255554
4	33	280	0.06	-1.45532183472
4	28	281	0.001	-2.99203612731
4	22	282	0.085	-1.43279359614
4	27	283	0.247	-0.686060809858
4	27	284	0.002	-2.4436991781
4	18	285	0.0	-5.89325881708
4	28	286	0.066	-1.29806450734
4	23	287	0.242	-0.782092342047
4	20	288	0.002	-3.05474441772
4	21	289	0.0	-3.58635179831
4	32	290	0.001	-3.14186496722
4	22	291	0.247	-0.841131378189
4	26	292	0.071	-1.2977871846
4	27	293	0.089	-1.18717760594
4	21	294	0.013	-2.23330342267
4	20	295	0.003	-2.15540479758
4	27	296	0.0	-2.39958280723
4	28	297	0.069	-1.27748161581
4	17	298	0.066	-1.47547270545
4	29	299	0.303	-0.616205300248
4	30	300	0.069	-1.55933666208
4	20	301	0.002	-2.52515969609
4	20	302	0.02	-1.95411857297
4	27	303	0.071	-1.54109522716
4	24	304	0.052	-1.47799328737
4	23	305	0.128	-1.1934329727
4	23	306	0.013	-2.06274873329
4	29	307	0.094	-1.36567903073
4	25	308	0.045	-1.65536577162
4	30	309	0.025	-1.46871184689
4	20	310	0.025	-1.80565041313
4	25	311	0.028	-1.8883821074
4	29	312	0.006	-2.21759046258
4	24	313	0.002	-2.16220785293
4	27	314	0.014	-2.10229615073
4	28	315	0.058	-1.65134153701
4	22	316	0.129	-1.12779459238
4	24	317	0.101	-1.27231645722
4	23	318	0.02	-1.8764325708
4	32	319	0.199	-0.86334694304
4	17	320	0.067	-1.44488748383
4	20	321	0.153	-0.973974032846
4	18	322	0.24	-0.801294019631
4	25	323	0.04	-1.79115235182
4	19	324	0.135	-1.11738516282
4	20	325	0.338	-0.486966174509
4	29	326	0.018	-1.98970168589
4	22	327	0.022	-1.93839836638
4	28	328	0.058	-1.34738732548
4	27	329	0.158	-1.14337057371
4	22	330	0.097	-1.28771687107
4	30	331	0.098	-1.25504789872
4	21	332	0.02	-1.70330748852
4	22	333	0.0	-10.2792087082
4	19	334	0.0	-6.69820272272
4	26	335	0.041	-1.71840362555
4	66	336	0.012	-2.8046898862
4	22	337	0.047	-1.69288679074
4	17	338	0.0	-6.93610431152
4	25	339	0.252	-0.742203251242
4	26	340	0.006	-1.89697388953
4	19	341	0.014	-2.14033226652
4	25	342	0.001	-3.0246096325
4	25	343	0.245	-0.810847245112
4	27	344	0.161	-1.17274474365
4	19	345	0.044	-1.76482350425
4	29	346	0.046	-1.75317057317
4	24	347	0.355	-0.494373789777
4	27	348	0.008	-1.95685131409
4	27	349	0.069	-1.36245023153
4	23	350	0.277	-0.638741717624
4	27	351	0.115	-1.08717772716
4	22	352	0.149	-1.06448173561
4	22	353	0.07	-1.41783887227
4	27	354	0.014	-1.88790429142
4	23	355	0.044	-1.71802810333
4	22	356	0.172	-1.00753777766
4	20	357	0.027	-1.93564302328
4	27	358	0.088	-1.26911052778
4	22	359	0.019	-1.91342783682
4	16	360	0.0	-6.12784035218
4	23	361	0.022	-1.63969898126
4	18	362	0.003	-2.41805899957
4	25	363	0.111	-1.28430467971
4	22	364	0.004	-2.83083124173
4	23	365	0.168	-1.17518153995
4	21	366	0.083	-1.32864035836
4	30	367	0.094	-1.30154525213
4	31	368	0.068	-1.34493738025
4	22	369	0.073	-1.34103878621
4	26	370	0.158	-1.04732004961
4	26	371	0.018	-2.06752682892
4	30	372	0.02	-1.72787056353
4	22	373	0.04	-1.73276855405
4	18	374	0.372	-0.399708952946
4	21	375	0.022	-1.95432937389
4	24	376	0.022	-1.9201186256
4	16	377	0.046	-1.75509414286
4	26	378	0.081	-1.34258171933
4	20	379	0.029	-1.69654143795
4	31	380	0.065	-1.4011160274
4	19	381	0.346	-0.544141577378
4	22	382	0.304	-0.642164699153
4	19	383	0.141	-1.13246671057
4	30	384	0.067	-1.45502502335
4	25	385	0.001	-2.86855631971
4	22	386	0.212	-0.941327016969
4	24	387	0.052	-1.54542479151
4	29	388	0.452	-0.492753342468
4	30	389	0.012	-1.9069768492
4	36	390	0.007	-2.10905903558
4	32	391	0.058	-1.33551972364
4	20	392	0.169	-0.95876248499
4	27	393	0.291	-0.666940335322
4	19	394	0.034	-1.85305774449
4	21	395	0.024	-1.95078324634
4	26	396	0.042	-1.55107930058
4	29	397	0.005	-2.01487013454
4	26	398	0.03	-1.50575087093
4	29	399	0.028	-1.58199538482
4	25	400	0.012	-2.0796600519
4	66	401	0.005	-3.45019780708
4	16	402	0.0	-7.32120779627
4	26	403	0.055	-1.36770741732
4	27	404	0.107	-1.31787788686
4	25	405	0.029	-1.7473205038
4	31	406	0.05	-1.59472181647
4	26	407	0.057	-1.45937144962
4	17	408	0.027	-1.91682983187
4	20	409	0.012	-2.1386650781
4	28	410	0.07	-1.44752403607
4	20	411	0.006	-2.28531360462
4	22	412	0.042	-1.47165902152
4	32	413	0.061	-1.49030058983
4	31	414	0.004	-2.46615407038
4	24	415	0.044	-1.58644524893
4	23	416	0.084	-1.45143709165
4	25	417	0.13	-1.17229617394
4	22	418	0.002	-2.66281638782
4	25	419	0.03	-1.86233246991
4	23	420	0.0	-7.09328894454
4	33	421	0.061	-1.42914263475
4	22	422	0.02	-2.10115007342
4	29	423	0.213	-1.05193514363
4	25	424	0.026	-1.68930100555
4	23	425	0.205	-0.859823189144
4	29	426	0.104	-1.21336645134
4	21	427	0.005	-2.63176659022
4	22	428	0.067	-1.43180908173
4	29	429	0.041	-1.73728228247
4	27	430	0.022	-1.54410374538
4	27	431	0.022	-1.7904249692
4	24	432	0.015	-2.21077781607
4	27	433	0.017	-1.63945221835
4	27	434	0.054	-1.72303800524
4	18	435	0.002	-3.21540875077
4	24	436	0.016	-1.88663451635
4	25	437	0.035	-1.63980552181
4	24	438	0.085	-1.3131303246
4	20	439	0.0	-2.55121930494
4	24	440	0.022	-1.72032047819
4	23	441	0.035	-1.83457043601
4	23	442	0.496	-0.0587383436825
4	18	443	0.151	-1.0937298317
4	22	444	0.03	-1.7475311322
4	24	445	0.079	-1.48791262991
4	30	446	0.057	-1.56726080532
4	27	447	0.0	-8.42957853487
4	24	448	0.049	-1.50816577456
4	28	449	0.027	-1.58482319379
4	21	450	0.185	-0.994024726491
4	28	451	0.098	-1.28123328439
4	24	452	0.261	-0.806160028567
4	24	453	0.144	-1.13347127811
4	25	454	0.009	-2.34728876547
4	24	455	0.015	-1.98641633833
4	21	456	0.117	-1.2085837703
4	27	457	0.023	-1.8333554333
4	26	458	0.152	-0.992062329901
4	22	459	0.004	-2.77547199005
4	22	460	0.0	-3.15716079992
4	17	461	0.0	-4.12380370586
4	21	462	0.0	-6.31813515779
4	25	463	0.031	-1.82491321301
4	28	464	0.033	-1.82558608779
4	21	465	0.0	-7.6914515973
4	19	466	0.015	-2.02549473052
4	25	467	0.043	-1.55566694956
4	34	468	0.075	-1.37956406501
4	25	469	0.019	-2.08007574302
4	24	470	0.135	-1.08961842422
4	27	471	0.021	-2.06061264627
4	26	472	0.18	-0.922420113953
4	22	473	0.064	-1.4953043419
4	29	474	0.057	-1.53185600632
4	22	475	0.094	-1.39255564918
4	36	476	0.015	-1.91764502269
4	26	477	0.008	-2.3018392105
4	30	478	0.222	-1.08815448105
4	29	479	0.233	-0.836432891659
4	13	480	0.0	-3.81242651174
4	25	481	0.009	-2.15489824159
4	25	482	0.01	-1.88252731877
4	23	483	0.189	-0.907324802248
4	25	484	0.025	-1.89377817745
4	27	485	0.03	-1.68028483705
4	24	486	0.078	-1.54996858412
4	24	487	0.024	-1.65560452163
4	23	488	0.167	-0.976143948571
4	22	489	0.008	-2.57808536274
4	26	490	0.001	-2.18795661048
4	24	491	0.139	-1.26382104159
4	23	492	0.07	-1.50574809324
4	23	493	0.028	-1.84883459847
4	19	494	0.161	-0.997563171969
4	24	495	0.219	-0.808671418761
4	25	496	0.038	-1.55429666054
4	23	497	0.013	-2.10665366417
4	25	498	0.051	-1.41911846618
4	26	499	0.088	-1.34524023608
4	67	500	0.001	-3.72282462121
4	32	501	0.033	-1.61366341643
4	27	502	0.005	-1.87254300654
4	32	503	0.051	-1.5304602484
4	22	504	0.1	-1.33618482361
4	27	505	0.079	-1.47483103002
4	20	506	0.045	-1.32732225115
4	18	507	0.0	-5.02230383149
4	29	508	0.216	-0.912739609403
4	24	509	0.046	-1.75446538849
4	21	510	0.03	-1.86840843799
