Generations	Iteration	k_max
1750	996	3
1750	997	3
1750	998	3
1750	999	3
9250	0	57
9250	1	54
9250	2	56
9250	3	55
9250	4	55
9250	5	56
9250	6	54
9250	7	55
9250	8	56
9250	9	57
9250	10	56
9250	11	56
9250	12	54
9250	13	54
9250	14	54
9250	15	57
9250	16	57
9250	17	53
9250	18	55
9250	19	58
9250	20	55
9250	21	56
9250	22	57
9250	23	57
9250	24	55
9250	25	57
9250	26	55
9250	27	56
9250	28	58
9250	29	54
9250	30	56
9250	31	56
9250	32	55
9250	33	58
9250	34	55
9250	35	56
9250	36	56
9250	37	54
9250	38	54
9250	39	58
9250	40	55
9250	41	53
9250	42	57
9250	43	57
9250	44	56
9250	45	58
9250	46	56
9250	47	55
9250	48	57
9250	49	57
9250	50	59
9250	51	55
9250	52	55
9250	53	55
9250	54	59
9250	55	58
9250	56	57
9250	57	56
9250	58	55
9250	59	57
9250	60	57
9250	61	57
9250	62	54
9250	63	54
9250	64	56
9250	65	57
9250	66	54
9250	67	54
9250	68	57
9250	69	58
9250	70	56
9250	71	55
9250	72	56
9250	73	55
9250	74	54
9250	75	57
9250	76	57
9250	77	55
9250	78	55
9250	79	56
9250	80	56
9250	81	54
9250	82	56
9250	83	56
9250	84	55
9250	85	56
9250	86	54
9250	87	57
9250	88	57
9250	89	56
9250	90	57
9250	91	54
9250	92	54
9250	93	55
9250	94	54
9250	95	55
9250	96	56
9250	97	55
9250	98	58
9250	99	56
9250	100	56
9250	101	57
9250	102	55
9250	103	56
9250	104	54
9250	105	56
9250	106	59
9250	107	55
9250	108	56
9250	109	55
9250	110	57
9250	111	55
9250	112	56
9250	113	57
9250	114	58
9250	115	56
9250	116	57
9250	117	56
9250	118	56
9250	119	55
9250	120	58
9250	121	57
9250	122	57
9250	123	54
9250	124	55
9250	125	54
9250	126	55
9250	127	56
9250	128	58
9250	129	53
9250	130	55
9250	131	54
9250	132	57
9250	133	56
9250	134	57
9250	135	56
9250	136	57
9250	137	57
9250	138	56
9250	139	53
9250	140	57
9250	141	57
9250	142	56
9250	143	55
9250	144	55
9250	145	55
9250	146	55
9250	147	57
9250	148	55
9250	149	56
9250	150	54
9250	151	55
9250	152	55
9250	153	55
9250	154	53
9250	155	56
9250	156	56
9250	157	56
9250	158	56
9250	159	54
9250	160	59
9250	161	56
9250	162	54
9250	163	55
9250	164	57
9250	165	57
9250	166	57
9250	167	56
9250	168	55
9250	169	55
9250	170	56
9250	171	55
9250	172	55
9250	173	57
9250	174	56
9250	175	57
9250	176	57
9250	177	55
9250	178	57
9250	179	53
9250	180	55
9250	181	55
9250	182	54
9250	183	58
9250	184	55
9250	185	56
9250	186	57
9250	187	54
9250	188	55
9250	189	55
9250	190	55
9250	191	55
9250	192	56
9250	193	58
9250	194	55
9250	195	55
9250	196	55
9250	197	54
9250	198	55
9250	199	57
9250	200	57
9250	201	59
9250	202	56
9250	203	55
9250	204	55
9250	205	59
9250	206	54
9250	207	56
9250	208	56
9250	209	57
9250	210	56
9250	211	56
9250	212	57
9250	213	55
9250	214	55
9250	215	54
9250	216	54
9250	217	59
9250	218	58
9250	219	59
9250	220	56
9250	221	56
9250	222	59
9250	223	55
9250	224	55
9250	225	55
9250	226	56
9250	227	56
9250	228	54
9250	229	55
9250	230	55
9250	231	56
9250	232	54
9250	233	55
9250	234	58
9250	235	54
9250	236	57
9250	237	54
9250	238	55
9250	239	57
9250	240	56
9250	241	54
9250	242	57
9250	243	58
9250	244	54
9250	245	57
9250	246	54
9250	247	57
9250	248	55
9250	249	56
9250	250	56
9250	251	57
9250	252	57
9250	253	57
9250	254	57
9250	255	54
9250	256	58
9250	257	55
9250	258	55
9250	259	58
9250	260	54
9250	261	54
9250	262	58
9250	263	56
9250	264	55
9250	265	55
9250	266	56
9250	267	57
9250	268	55
9250	269	56
9250	270	55
9250	271	55
9250	272	56
9250	273	55
9250	274	56
9250	275	56
9250	276	54
9250	277	54
9250	278	57
9250	279	55
9250	280	56
9250	281	56
9250	282	57
9250	283	56
9250	284	56
9250	285	54
9250	286	56
9250	287	55
9250	288	55
9250	289	58
9250	290	57
9250	291	55
9250	292	56
9250	293	56
9250	294	54
9250	295	59
9250	296	55
9250	297	55
9250	298	55
9250	299	54
9250	300	58
9250	301	59
9250	302	58
9250	303	58
9250	304	54
9250	305	56
9250	306	55
9250	307	55
9250	308	57
9250	309	54
9250	310	55
9250	311	55
9250	312	55
9250	313	53
9250	314	57
9250	315	55
9250	316	56
9250	317	53
9250	318	57
9250	319	54
9250	320	55
9250	321	56
9250	322	54
9250	323	56
9250	324	57
9250	325	58
9250	326	55
9250	327	57
9250	328	55
9250	329	55
9250	330	57
9250	331	56
9250	332	56
9250	333	57
9250	334	55
9250	335	55
9250	336	55
9250	337	56
9250	338	56
9250	339	57
9250	340	60
9250	341	58
9250	342	57
9250	343	55
9250	344	55
9250	345	54
9250	346	55
9250	347	56
9250	348	57
9250	349	58
9250	350	57
9250	351	56
9250	352	57
9250	353	56
9250	354	56
9250	355	57
9250	356	55
9250	357	56
9250	358	55
9250	359	57
9250	360	54
9250	361	57
9250	362	54
9250	363	56
9250	364	57
9250	365	55
9250	366	57
9250	367	58
9250	368	59
9250	369	56
9250	370	55
9250	371	56
9250	372	54
9250	373	56
9250	374	54
9250	375	57
9250	376	55
9250	377	56
9250	378	57
9250	379	54
9250	380	56
9250	381	57
9250	382	55
9250	383	55
9250	384	55
9250	385	55
9250	386	57
9250	387	53
9250	388	57
9250	389	56
9250	390	55
9250	391	54
9250	392	56
9250	393	55
9250	394	57
9250	395	55
9250	396	57
9250	397	55
9250	398	58
9250	399	55
9250	400	57
9250	401	57
9250	402	57
9250	403	54
9250	404	56
9250	405	55
9250	406	57
9250	407	57
9250	408	57
9250	409	57
9250	410	59
9250	411	56
9250	412	56
9250	413	55
9250	414	58
9250	415	56
9250	416	54
9250	417	57
9250	418	56
9250	419	55
9250	420	53
9250	421	58
9250	422	56
9250	423	53
9250	424	58
9250	425	56
9250	426	56
9250	427	57
9250	428	55
9250	429	57
9250	430	55
9250	431	58
9250	432	53
9250	433	55
9250	434	54
9250	435	55
9250	436	54
9250	437	57
9250	438	54
9250	439	55
9250	440	56
9250	441	56
9250	442	56
9250	443	55
9250	444	55
9250	445	55
9250	446	57
9250	447	57
9250	448	55
9250	449	56
9250	450	57
9250	451	56
9250	452	55
9250	453	54
9250	454	54
9250	455	56
9250	456	54
9250	457	57
9250	458	55
9250	459	56
9250	460	58
9250	461	54
9250	462	55
9250	463	55
9250	464	55
9250	465	54
9250	466	55
9250	467	57
9250	468	56
9250	469	59
9250	470	59
9250	471	54
9250	472	57
9250	473	55
9250	474	57
9250	475	58
9250	476	57
9250	477	56
9250	478	59
9250	479	56
9250	480	57
9250	481	53
9250	482	55
9250	483	56
9250	484	54
9250	485	55
9250	486	56
9250	487	56
9250	488	55
9250	489	58
9250	490	55
9250	491	55
9250	492	56
9250	493	55
9250	494	55
9250	495	54
9250	496	55
9250	497	58
9250	498	56
9250	499	56
9250	500	57
9250	501	55
9250	502	53
9250	503	54
9250	504	55
9250	505	55
9250	506	55
9250	507	56
9250	508	54
9250	509	55
9250	510	56
9250	511	58
9250	512	55
9250	513	55
9250	514	54
9250	515	58
9250	516	54
9250	517	56
9250	518	57
9250	519	56
9250	520	57
9250	521	56
9250	522	56
9250	523	55
9250	524	54
9250	525	57
9250	526	56
9250	527	56
9250	528	56
9250	529	57
9250	530	54
9250	531	56
9250	532	56
9250	533	58
9250	534	55
9250	535	57
9250	536	56
9250	537	57
9250	538	55
9250	539	56
9250	540	57
9250	541	57
9250	542	56
9250	543	56
9250	544	54
9250	545	53
9250	546	57
9250	547	55
9250	548	55
9250	549	57
9250	550	54
9250	551	54
9250	552	56
9250	553	57
9250	554	57
9250	555	54
9250	556	55
9250	557	56
9250	558	57
9250	559	54
9250	560	57
9250	561	56
9250	562	54
9250	563	57
9250	564	58
9250	565	56
9250	566	55
9250	567	55
9250	568	56
9250	569	54
9250	570	55
9250	571	55
9250	572	54
9250	573	55
9250	574	57
9250	575	55
9250	576	57
9250	577	55
9250	578	55
9250	579	55
9250	580	54
9250	581	58
9250	582	56
9250	583	55
9250	584	57
9250	585	55
9250	586	56
9250	587	58
9250	588	56
9250	589	53
9250	590	55
9250	591	54
9250	592	57
9250	593	56
9250	594	56
9250	595	55
9250	596	56
9250	597	54
9250	598	57
9250	599	54
9250	600	56
9250	601	53
9250	602	55
9250	603	53
9250	604	56
9250	605	57
9250	606	57
9250	607	57
9250	608	56
9250	609	55
9250	610	55
9250	611	56
9250	612	55
9250	613	55
9250	614	55
9250	615	54
9250	616	59
9250	617	55
9250	618	55
9250	619	57
9250	620	57
9250	621	56
9250	622	57
9250	623	54
9250	624	55
9250	625	55
9250	626	58
9250	627	55
9250	628	60
9250	629	56
9250	630	58
9250	631	56
9250	632	56
9250	633	55
9250	634	55
9250	635	55
9250	636	56
9250	637	56
9250	638	55
9250	639	54
9250	640	60
9250	641	57
9250	642	55
9250	643	56
9250	644	58
9250	645	57
9250	646	55
9250	647	56
9250	648	55
9250	649	56
9250	650	58
9250	651	59
9250	652	55
9250	653	56
9250	654	55
9250	655	58
9250	656	58
9250	657	54
9250	658	56
9250	659	55
9250	660	55
9250	661	55
9250	662	56
9250	663	56
9250	664	58
9250	665	55
9250	666	56
9250	667	57
9250	668	55
9250	669	57
9250	670	59
9250	671	54
9250	672	59
9250	673	59
9250	674	54
9250	675	58
9250	676	55
9250	677	58
9250	678	57
9250	679	59
9250	680	55
9250	681	57
9250	682	56
9250	683	54
9250	684	55
9250	685	56
9250	686	52
9250	687	57
9250	688	55
9250	689	56
9250	690	56
9250	691	54
9250	692	55
9250	693	55
9250	694	54
9250	695	57
9250	696	57
9250	697	58
9250	698	57
9250	699	55
9250	700	56
9250	701	55
9250	702	54
9250	703	58
9250	704	58
9250	705	55
9250	706	56
9250	707	57
9250	708	57
9250	709	57
9250	710	56
9250	711	55
9250	712	56
9250	713	53
9250	714	56
9250	715	54
9250	716	55
9250	717	57
9250	718	54
9250	719	54
9250	720	56
9250	721	56
9250	722	54
9250	723	56
9250	724	55
9250	725	61
9250	726	56
9250	727	57
9250	728	54
9250	729	55
9250	730	55
9250	731	55
9250	732	54
9250	733	54
9250	734	54
9250	735	56
9250	736	56
9250	737	55
9250	738	57
9250	739	56
9250	740	57
9250	741	55
9250	742	55
9250	743	55
9250	744	54
9250	745	54
9250	746	56
9250	747	58
9250	748	54
9250	749	55
9250	750	56
9250	751	56
9250	752	58
9250	753	55
9250	754	56
9250	755	56
9250	756	54
9250	757	55
9250	758	56
9250	759	54
9250	760	55
9250	761	55
9250	762	56
9250	763	56
9250	764	55
9250	765	55
9250	766	56
9250	767	56
9250	768	57
9250	769	60
9250	770	55
9250	771	59
9250	772	59
9250	773	56
9250	774	55
9250	775	58
9250	776	56
9250	777	56
9250	778	55
9250	779	57
9250	780	55
9250	781	53
9250	782	55
9250	783	57
9250	784	61
9250	785	55
9250	786	53
9250	787	54
9250	788	57
9250	789	56
9250	790	55
9250	791	58
9250	792	58
9250	793	56
9250	794	54
9250	795	56
9250	796	58
9250	797	56
9250	798	57
9250	799	55
9250	800	54
9250	801	56
9250	802	56
9250	803	55
9250	804	57
9250	805	56
9250	806	57
9250	807	56
9250	808	55
9250	809	55
9250	810	57
9250	811	57
9250	812	54
9250	813	57
9250	814	57
9250	815	56
9250	816	56
9250	817	56
9250	818	55
9250	819	54
9250	820	56
9250	821	59
9250	822	54
9250	823	55
9250	824	60
9250	825	55
9250	826	57
9250	827	57
9250	828	56
9250	829	56
9250	830	55
9250	831	53
9250	832	58
9250	833	55
9250	834	57
9250	835	55
9250	836	57
9250	837	56
9250	838	56
9250	839	57
9250	840	55
9250	841	58
9250	842	54
9250	843	54
9250	844	55
9250	845	57
9250	846	54
9250	847	56
9250	848	55
9250	849	57
9250	850	55
9250	851	56
9250	852	55
9250	853	57
9250	854	58
9250	855	57
9250	856	57
9250	857	56
9250	858	58
9250	859	55
9250	860	54
9250	861	55
9250	862	55
9250	863	56
9250	864	56
9250	865	55
9250	866	56
9250	867	58
9250	868	56
9250	869	55
9250	870	56
9250	871	55
9250	872	55
9250	873	58
9250	874	59
9250	875	57
9250	876	54
9250	877	56
9250	878	56
9250	879	54
9250	880	56
9250	881	58
9250	882	56
9250	883	54
9250	884	56
9250	885	56
9250	886	55
9250	887	55
9250	888	55
9250	889	55
9250	890	57
9250	891	55
9250	892	53
9250	893	55
9250	894	56
9250	895	55
9250	896	55
9250	897	55
9250	898	55
9250	899	55
9250	900	54
9250	901	57
9250	902	54
9250	903	59
9250	904	55
9250	905	55
9250	906	54
9250	907	56
9250	908	54
9250	909	55
9250	910	56
9250	911	55
9250	912	57
9250	913	57
9250	914	53
9250	915	55
9250	916	56
9250	917	56
9250	918	54
9250	919	56
9250	920	55
9250	921	57
9250	922	55
9250	923	54
9250	924	57
9250	925	56
9250	926	55
9250	927	56
9250	928	55
9250	929	55
9250	930	56
9250	931	58
9250	932	56
9250	933	59
9250	934	57
9250	935	56
9250	936	57
9250	937	56
9250	938	54
9250	939	55
9250	940	59
9250	941	58
9250	942	56
9250	943	56
9250	944	57
9250	945	56
9250	946	56
9250	947	55
9250	948	55
9250	949	61
9250	950	57
9250	951	55
9250	952	54
9250	953	57
9250	954	54
9250	955	56
9250	956	56
9250	957	56
9250	958	55
9250	959	57
9250	960	58
9250	961	55
9250	962	53
9250	963	56
9250	964	54
9250	965	55
9250	966	55
9250	967	55
9250	968	57
9250	969	55
9250	970	56
9250	971	57
9250	972	54
9250	973	57
9250	974	57
9250	975	55
9250	976	56
9250	977	55
9250	978	53
9250	979	56
9250	980	55
9250	981	55
9250	982	55
9250	983	54
9250	984	59
9250	985	58
9250	986	55
9250	987	53
9250	988	53
9250	989	57
9250	990	58
9250	991	54
9250	992	55
9250	993	56
9250	994	55
9250	995	58
9250	996	56
9250	997	55
9250	998	55
9250	999	56
17250	0	104
17250	1	105
17250	2	105
17250	3	103
17250	4	104
17250	5	105
17250	6	102
17250	7	104
17250	8	103
17250	9	104
17250	10	106
17250	11	103
17250	12	105
17250	13	104
17250	14	102
17250	15	105
17250	16	104
17250	17	104
17250	18	104
17250	19	104
17250	20	103
17250	21	105
17250	22	102
17250	23	106
17250	24	103
17250	25	105
17250	26	106
17250	27	105
17250	28	103
17250	29	105
17250	30	103
17250	31	104
17250	32	104
17250	33	105
17250	34	105
17250	35	104
17250	36	103
17250	37	104
17250	38	104
17250	39	106
17250	40	106
17250	41	105
17250	42	106
17250	43	103
17250	44	104
17250	45	105
17250	46	106
17250	47	104
17250	48	104
17250	49	104
17250	50	106
17250	51	106
17250	52	107
17250	53	105
17250	54	105
17250	55	104
17250	56	105
17250	57	104
17250	58	104
17250	59	104
17250	60	105
17250	61	104
17250	62	105
17250	63	104
17250	64	104
17250	65	105
17250	66	103
17250	67	104
17250	68	104
17250	69	103
17250	70	104
17250	71	105
17250	72	104
17250	73	105
17250	74	103
17250	75	103
17250	76	104
17250	77	106
17250	78	102
17250	79	104
17250	80	105
17250	81	104
17250	82	105
17250	83	105
17250	84	103
17250	85	105
17250	86	103
17250	87	106
17250	88	106
17250	89	105
17250	90	105
17250	91	103
17250	92	107
17250	93	104
17250	94	104
17250	95	105
17250	96	104
17250	97	105
17250	98	104
17250	99	106
17250	100	104
17250	101	104
17250	102	104
17250	103	105
17250	104	105
17250	105	105
17250	106	104
17250	107	105
17250	108	105
17250	109	105
17250	110	104
17250	111	106
17250	112	105
17250	113	104
17250	114	104
17250	115	103
17250	116	103
17250	117	105
17250	118	103
17250	119	103
17250	120	104
17250	121	105
17250	122	105
17250	123	104
17250	124	104
17250	125	107
17250	126	104
17250	127	105
17250	128	105
17250	129	105
17250	130	104
17250	131	105
17250	132	104
17250	133	106
17250	134	104
17250	135	104
17250	136	104
17250	137	104
17250	138	104
17250	139	103
17250	140	106
17250	141	104
17250	142	103
17250	143	104
17250	144	104
17250	145	105
17250	146	104
17250	147	104
17250	148	103
17250	149	104
17250	150	103
17250	151	104
17250	152	104
17250	153	105
17250	154	105
17250	155	105
17250	156	105
17250	157	103
17250	158	103
17250	159	105
17250	160	105
17250	161	105
17250	162	105
17250	163	103
17250	164	106
17250	165	105
17250	166	104
17250	167	105
17250	168	105
17250	169	104
17250	170	102
17250	171	105
17250	172	105
17250	173	106
17250	174	105
17250	175	104
17250	176	105
17250	177	103
17250	178	104
17250	179	106
17250	180	105
17250	181	103
17250	182	107
17250	183	105
17250	184	105
17250	185	104
17250	186	105
17250	187	103
17250	188	105
17250	189	103
17250	190	105
17250	191	106
17250	192	103
17250	193	107
17250	194	104
17250	195	104
17250	196	106
17250	197	106
17250	198	105
17250	199	104
17250	200	106
17250	201	103
17250	202	103
17250	203	103
17250	204	103
17250	205	103
17250	206	104
17250	207	104
17250	208	104
17250	209	106
17250	210	106
17250	211	105
17250	212	103
17250	213	106
17250	214	104
17250	215	105
17250	216	105
17250	217	105
17250	218	105
17250	219	106
17250	220	104
17250	221	104
17250	222	104
17250	223	105
17250	224	103
17250	225	105
17250	226	103
17250	227	105
17250	228	105
17250	229	105
17250	230	103
17250	231	105
17250	232	103
17250	233	104
17250	234	103
17250	235	106
17250	236	106
17250	237	106
17250	238	105
17250	239	103
17250	240	105
17250	241	105
17250	242	105
17250	243	104
17250	244	104
17250	245	105
17250	246	105
17250	247	104
17250	248	106
17250	249	104
17250	250	104
17250	251	103
17250	252	103
17250	253	103
17250	254	105
17250	255	104
17250	256	104
17250	257	104
17250	258	105
17250	259	105
17250	260	104
17250	261	105
17250	262	106
17250	263	105
17250	264	104
17250	265	106
17250	266	105
17250	267	104
17250	268	103
17250	269	103
17250	270	103
17250	271	104
17250	272	104
17250	273	105
17250	274	105
17250	275	105
17250	276	106
17250	277	104
17250	278	103
17250	279	105
17250	280	104
17250	281	103
17250	282	105
17250	283	103
17250	284	104
17250	285	106
17250	286	106
17250	287	105
17250	288	105
17250	289	105
17250	290	103
17250	291	104
17250	292	104
17250	293	104
17250	294	106
17250	295	105
17250	296	104
17250	297	104
17250	298	104
17250	299	107
17250	300	105
17250	301	104
17250	302	104
17250	303	105
17250	304	104
17250	305	105
17250	306	105
17250	307	105
17250	308	105
17250	309	104
17250	310	105
17250	311	104
17250	312	103
17250	313	105
17250	314	106
17250	315	104
17250	316	103
17250	317	104
17250	318	104
17250	319	105
17250	320	103
17250	321	105
17250	322	103
17250	323	103
17250	324	103
17250	325	106
17250	326	104
17250	327	104
17250	328	104
17250	329	103
17250	330	104
17250	331	104
17250	332	104
17250	333	105
17250	334	105
17250	335	105
17250	336	105
17250	337	103
17250	338	105
17250	339	103
17250	340	105
17250	341	104
17250	342	104
17250	343	105
17250	344	105
17250	345	103
17250	346	103
17250	347	104
17250	348	104
17250	349	105
17250	350	103
17250	351	104
17250	352	104
17250	353	104
17250	354	104
17250	355	105
17250	356	105
17250	357	103
17250	358	103
17250	359	103
17250	360	103
17250	361	103
17250	362	105
17250	363	104
17250	364	104
17250	365	103
17250	366	105
17250	367	105
17250	368	104
17250	369	104
17250	370	104
17250	371	104
17250	372	105
17250	373	104
17250	374	104
17250	375	106
17250	376	104
17250	377	104
17250	378	104
17250	379	103
17250	380	105
17250	381	104
17250	382	106
17250	383	104
17250	384	104
17250	385	103
17250	386	105
17250	387	103
17250	388	104
17250	389	103
17250	390	105
17250	391	103
17250	392	104
17250	393	105
17250	394	107
17250	395	104
17250	396	103
17250	397	105
17250	398	103
17250	399	106
17250	400	103
17250	401	104
17250	402	105
17250	403	105
17250	404	105
17250	405	104
17250	406	105
17250	407	103
17250	408	106
17250	409	106
17250	410	106
17250	411	104
17250	412	105
17250	413	102
17250	414	104
17250	415	105
17250	416	104
17250	417	104
17250	418	105
17250	419	107
17250	420	107
17250	421	103
17250	422	104
17250	423	106
17250	424	106
17250	425	104
17250	426	105
17250	427	105
17250	428	105
17250	429	104
17250	430	104
17250	431	104
17250	432	103
17250	433	106
17250	434	104
17250	435	105
17250	436	104
17250	437	106
17250	438	104
17250	439	103
17250	440	104
17250	441	105
17250	442	105
17250	443	107
17250	444	103
17250	445	106
17250	446	105
17250	447	105
17250	448	103
17250	449	105
17250	450	105
17250	451	104
17250	452	107
17250	453	104
17250	454	104
17250	455	105
17250	456	104
17250	457	104
17250	458	105
17250	459	104
17250	460	104
17250	461	103
17250	462	104
17250	463	104
17250	464	104
17250	465	105
17250	466	105
17250	467	105
17250	468	103
17250	469	103
17250	470	104
17250	471	105
17250	472	104
17250	473	104
17250	474	104
17250	475	106
17250	476	103
17250	477	108
17250	478	105
17250	479	105
17250	480	103
17250	481	103
17250	482	104
17250	483	105
17250	484	103
17250	485	103
17250	486	103
17250	487	105
17250	488	105
17250	489	103
17250	490	104
17250	491	103
17250	492	104
17250	493	105
17250	494	105
17250	495	107
17250	496	104
17250	497	104
17250	498	104
17250	499	104
17250	500	104
17250	501	103
17250	502	106
17250	503	104
17250	504	104
17250	505	106
17250	506	103
17250	507	105
17250	508	104
17250	509	104
17250	510	105
17250	511	105
17250	512	104
17250	513	103
17250	514	104
17250	515	103
17250	516	105
17250	517	103
17250	518	104
17250	519	105
17250	520	103
17250	521	104
17250	522	106
17250	523	105
17250	524	103
17250	525	106
17250	526	104
17250	527	104
17250	528	104
17250	529	103
17250	530	105
17250	531	105
17250	532	104
17250	533	104
17250	534	105
17250	535	105
17250	536	105
17250	537	105
17250	538	105
17250	539	104
17250	540	105
17250	541	105
17250	542	104
17250	543	103
17250	544	104
17250	545	104
17250	546	104
17250	547	104
17250	548	103
17250	549	105
17250	550	103
17250	551	103
17250	552	104
17250	553	104
17250	554	104
17250	555	105
17250	556	105
17250	557	105
17250	558	105
17250	559	104
17250	560	105
17250	561	103
17250	562	103
17250	563	104
17250	564	104
17250	565	106
17250	566	104
17250	567	105
17250	568	104
17250	569	106
17250	570	104
17250	571	103
17250	572	103
17250	573	104
17250	574	104
17250	575	105
17250	576	103
17250	577	105
17250	578	104
17250	579	105
17250	580	105
17250	581	104
17250	582	105
17250	583	104
17250	584	104
17250	585	104
17250	586	106
17250	587	104
17250	588	104
17250	589	105
17250	590	105
17250	591	104
17250	592	105
17250	593	104
17250	594	104
17250	595	106
17250	596	103
17250	597	105
17250	598	104
17250	599	104
17250	600	104
17250	601	105
17250	602	104
17250	603	103
17250	604	104
17250	605	105
17250	606	104
17250	607	105
17250	608	105
17250	609	103
17250	610	105
17250	611	105
17250	612	104
17250	613	105
17250	614	104
17250	615	103
17250	616	105
17250	617	103
17250	618	105
17250	619	105
17250	620	103
17250	621	105
17250	622	103
17250	623	103
17250	624	104
17250	625	105
17250	626	104
17250	627	105
17250	628	104
17250	629	102
17250	630	104
17250	631	105
17250	632	102
17250	633	104
17250	634	104
17250	635	105
17250	636	104
17250	637	104
17250	638	104
17250	639	106
17250	640	105
17250	641	104
17250	642	105
17250	643	106
17250	644	104
17250	645	103
17250	646	105
17250	647	104
17250	648	105
17250	649	106
17250	650	105
17250	651	104
17250	652	107
17250	653	105
17250	654	104
17250	655	105
17250	656	103
17250	657	106
17250	658	104
17250	659	104
17250	660	104
17250	661	102
17250	662	104
17250	663	104
17250	664	107
17250	665	104
17250	666	104
17250	667	105
17250	668	105
17250	669	107
17250	670	104
17250	671	103
17250	672	103
17250	673	104
17250	674	105
17250	675	105
17250	676	103
17250	677	104
17250	678	103
17250	679	104
17250	680	103
17250	681	104
17250	682	103
17250	683	105
17250	684	105
17250	685	103
17250	686	105
17250	687	105
17250	688	105
17250	689	104
17250	690	104
17250	691	104
17250	692	105
17250	693	104
17250	694	103
17250	695	104
17250	696	104
17250	697	104
17250	698	103
17250	699	104
17250	700	104
17250	701	103
17250	702	102
17250	703	104
17250	704	105
17250	705	106
17250	706	105
17250	707	105
17250	708	103
17250	709	102
17250	710	104
17250	711	104
17250	712	105
17250	713	103
17250	714	105
17250	715	104
17250	716	105
17250	717	105
17250	718	104
17250	719	102
17250	720	105
17250	721	105
17250	722	105
17250	723	104
17250	724	104
17250	725	105
17250	726	103
17250	727	104
17250	728	105
17250	729	104
17250	730	103
17250	731	104
17250	732	104
17250	733	105
17250	734	104
17250	735	107
17250	736	105
17250	737	105
17250	738	104
17250	739	103
17250	740	106
17250	741	104
17250	742	104
17250	743	107
