Cov	Iteration	euc_z_score	euc_percent	eig_percent	mcd_percent_k1	mcd_percent_k3
0.05	471	0.27553616697	0.611	0.133	0.263	0.754
0.05	472	1.11959164783	0.868	0.856	0.925	0.935
0.05	473	0.0447929794631	0.507	0.114	0.092	0.259
0.05	474	-1.36903809451	0.079	0.273	0.435	0.047
0.05	475	1.8039555365	0.959	0.713	0.777	0.963
0.05	476	-0.0487664226213	0.479	0.178	0.162	0.554
0.05	477	0.562444880885	0.711	0.414	0.884	0.631
0.05	478	1.12998324935	0.869	0.592	0.605	0.754
0.05	479	-0.733877407531	0.24	0.111	0.707	0.172
0.05	480	-1.43583867532	0.075	0.575	0.218	0.133
0.05	481	0.890196661766	0.823	0.645	0.511	0.571
0.05	482	0.108920222346	0.542	0.72	0.684	0.743
0.05	483	0.125345740225	0.541	0.26	0.249	0.633
0.05	484	-0.91038088309	0.186	0.538	0.807	0.414
0.05	485	-0.837542648416	0.199	0.409	0.217	0.261
0.05	486	-0.134346388748	0.444	0.306	0.393	0.436
0.05	487	0.645435937211	0.743	0.696	0.641	0.705
0.05	488	-0.413873312657	0.334	0.689	0.791	0.544
0.05	489	-0.446989330227	0.324	0.276	0.193	0.261
0.05	490	-0.0994809649638	0.458	0.632	0.367	0.493
0.05	491	0.318871594127	0.62	0.815	0.701	0.693
0.05	492	-0.937040078464	0.19	0.266	0.412	0.322
0.05	493	1.02645632829	0.843	0.972	0.895	0.722
0.05	494	-0.733079518661	0.232	0.337	0.305	0.196
0.05	495	1.43690726079	0.925	0.612	0.636	0.924
0.05	496	-2.30786183614	0.01	0.204	0.008	0.025
0.05	497	0.414265530364	0.669	0.704	0.818	0.58
0.05	498	-0.720557032193	0.261	0.119	0.224	0.165
0.05	499	0.222278180394	0.593	0.226	0.504	0.569
0.05	500	0.541242892163	0.713	0.499	0.636	0.842
0.05	501	0.532189408532	0.7	0.765	0.835	0.77
0.05	502	1.90333507677	0.974	0.761	0.801	0.987
0.05	503	-0.641382215858	0.246	0.819	0.766	0.19
0.05	504	-1.52310365304	0.064	0.077	0.076	0.096
0.05	505	0.385418470277	0.64	0.749	0.473	0.647
0.05	506	0.210547618506	0.576	0.882	0.378	0.577
0.05	507	1.02351495079	0.844	0.646	0.663	0.844
0.05	508	0.0964680068069	0.53	0.685	0.907	0.535
0.05	509	1.06363233454	0.849	0.47	0.384	0.676
0.05	510	1.24011279327	0.884	0.744	0.619	0.975
0.05	511	-0.67888725976	0.262	0.861	0.486	0.242
0.05	512	0.0995324674887	0.551	0.817	0.52	0.583
0.05	513	0.737674088645	0.771	0.549	0.246	0.638
0.05	514	-0.827702654183	0.212	0.19	0.283	0.243
0.05	515	-0.509199246575	0.31	0.307	0.276	0.376
0.05	516	0.110152578501	0.551	0.33	0.565	0.615
0.05	517	0.945388712806	0.822	0.915	0.802	0.856
0.05	518	-1.12308765137	0.133	0.717	0.596	0.099
0.05	519	0.122046753715	0.543	0.35	0.532	0.727
0.05	520	0.742388101127	0.78	0.802	0.906	0.748
0.05	521	0.0972587809263	0.54	0.478	0.384	0.51
0.05	522	0.0604853525661	0.542	0.309	0.39	0.735
0.05	523	0.371960483506	0.642	0.928	0.907	0.603
0.05	524	-1.0568542567	0.141	0.628	0.477	0.395
0.05	525	-1.11252199407	0.12	0.343	0.134	0.136
0.05	526	-0.364945847535	0.365	0.364	0.007	0.302
0.05	527	-0.453091665137	0.333	0.451	0.275	0.23
0.05	528	1.33301393812	0.906	0.899	0.965	0.911
0.05	529	1.22476283657	0.884	0.825	0.969	0.894
0.05	530	0.131352599534	0.559	0.899	0.531	0.467
0.05	531	0.956284198636	0.822	0.367	0.51	0.811
0.05	532	0.033475460866	0.519	0.446	0.737	0.423
0.05	533	-0.985352974701	0.153	0.18	0.005	0.041
0.05	534	2.18544751397	0.983	0.823	0.679	0.976
0.05	535	0.20615614153	0.578	0.789	0.952	0.795
0.05	536	-0.757425516386	0.227	0.594	0.171	0.127
0.05	537	0.481439076354	0.689	0.384	0.69	0.779
0.05	538	-1.0933701646	0.132	0.362	0.161	0.15
0.05	539	-0.724414384264	0.237	0.439	0.435	0.216
0.05	540	-0.572666799711	0.299	0.856	0.476	0.407
0.05	541	-0.0435791286809	0.485	0.102	0.549	0.488
0.05	542	-0.666081217648	0.262	0.258	0.347	0.264
0.05	543	-1.95136157277	0.02	0.475	0.259	0.012
0.05	544	-0.539021331252	0.289	0.703	0.488	0.536
0.05	545	-0.386046036771	0.348	0.312	0.587	0.381
0.05	546	-1.38057789098	0.081	0.011	0.096	0.169
0.05	547	1.00768090023	0.837	0.923	0.817	0.889
0.05	548	0.282020952339	0.605	0.198	0.767	0.756
0.05	549	0.295846986499	0.618	0.404	0.614	0.603
0.05	550	-0.0436668062397	0.474	0.612	0.815	0.467
0.05	551	2.9504007467	0.999	0.739	0.774	0.986
0.05	552	0.406327194057	0.645	0.755	0.727	0.687
0.05	553	-1.00160107573	0.158	0.714	0.245	0.166
0.05	554	0.553621585047	0.706	0.173	0.047	0.401
0.05	555	1.09216454812	0.858	0.839	0.263	0.817
0.05	556	0.576531794339	0.742	0.549	0.321	0.725
0.05	557	-0.149879984268	0.446	0.886	0.581	0.496
0.05	558	0.894441840224	0.826	0.987	0.879	0.775
0.05	559	1.90069765134	0.97	0.882	0.823	0.941
0.05	560	-0.546292526824	0.286	0.067	0.219	0.332
0.05	561	1.39465931577	0.919	0.605	0.645	0.852
0.05	562	-0.319720993699	0.381	0.805	0.289	0.348
0.05	563	-0.217648129731	0.412	0.911	0.581	0.32
0.05	564	-0.17159814924	0.44	0.122	0.205	0.329
0.05	565	0.501519211212	0.694	0.916	0.503	0.465
0.05	566	-0.129032790245	0.464	0.904	0.225	0.377
0.05	567	-0.288843868873	0.397	0.616	0.677	0.589
0.05	568	-0.185056390833	0.453	0.954	0.927	0.3
0.05	569	-1.64131334029	0.052	0.12	0.005	0.032
0.05	570	1.45091630383	0.923	0.623	0.844	0.934
0.05	571	-0.709050592921	0.232	0.441	0.296	0.118
0.05	572	-1.26532033641	0.092	0.159	0.489	0.181
0.05	573	-1.11333131696	0.122	0.145	0.158	0.086
0.05	574	0.657655502363	0.734	0.49	0.874	0.836
0.05	575	-1.640357446	0.049	0.79	0.487	0.038
0.05	576	1.52104352968	0.937	0.804	0.951	0.954
0.05	577	0.561055079719	0.707	0.962	0.474	0.694
0.05	578	-0.0292835977359	0.494	0.11	0.006	0.462
0.05	579	0.117643866006	0.543	0.68	0.692	0.535
0.05	580	-1.28733792601	0.099	0.077	0.11	0.143
0.05	581	1.44568022528	0.918	0.89	0.63	0.876
0.05	582	-0.561390331871	0.286	0.051	0.088	0.385
0.05	583	-1.54014743124	0.058	0.029	0.443	0.176
0.05	584	0.457479838127	0.684	0.297	0.648	0.817
0.05	585	-0.0917429085643	0.479	0.426	0.972	0.479
0.05	586	0.900478428428	0.811	0.248	0.612	0.929
0.05	587	1.47519509975	0.923	0.486	0.399	0.86
0.05	588	1.03629826984	0.85	0.532	0.853	0.852
0.05	589	-1.9689247107	0.018	0.559	0.101	0.029
0.05	590	0.650686811424	0.749	0.68	0.922	0.881
0.05	591	0.259394237946	0.612	0.924	0.619	0.681
0.05	592	-0.601741309969	0.281	0.286	0.148	0.147
0.05	593	2.66104086875	0.994	0.947	0.911	0.985
0.05	594	1.32085493607	0.91	0.866	0.788	0.856
0.05	595	0.461756270993	0.687	0.796	0.586	0.726
0.05	596	-0.252944374716	0.4	0.304	0.43	0.372
0.05	597	0.840737079275	0.806	0.844	0.737	0.664
0.05	598	1.68867915633	0.945	0.988	0.984	0.972
0.05	599	-0.881853643265	0.2	0.857	0.263	0.084
0.05	600	-0.485154908191	0.317	0.133	0.072	0.262
0.05	601	-0.64729773829	0.255	0.257	0.507	0.459
0.05	602	-0.715163335719	0.23	0.364	0.383	0.28
0.05	603	-0.731096818863	0.247	0.666	0.381	0.264
0.05	604	0.136689087217	0.553	0.854	0.583	0.566
0.05	605	-0.0169757560085	0.484	0.154	0.834	0.632
0.05	606	-0.156949235858	0.444	0.04	0.541	0.242
0.05	607	1.66601284774	0.946	0.998	0.996	0.91
0.05	608	0.803039072963	0.808	0.883	0.782	0.796
0.05	609	-0.0853290284339	0.477	0.113	0.139	0.481
0.05	610	-1.06460297233	0.141	0.826	0.597	0.197
0.05	611	2.99276560793	0.997	0.872	0.845	0.995
0.05	612	0.399871955198	0.643	0.665	0.91	0.402
0.05	613	-1.58668889288	0.051	0.024	0.062	0.065
0.05	614	0.103760438916	0.543	0.407	0.753	0.567
0.05	615	1.23482604584	0.886	0.783	0.801	0.877
0.05	616	-2.02726768702	0.017	0.027	0.054	0.018
0.05	617	-0.53849650874	0.306	0.584	0.745	0.327
0.05	618	0.719082469553	0.776	0.511	0.978	0.77
0.05	619	-1.14868052518	0.128	0.673	0.144	0.103
0.05	620	-0.72378066671	0.235	0.16	0.075	0.281
0.05	621	0.584451282996	0.718	0.633	0.429	0.74
0.05	622	-0.651647498877	0.252	0.91	0.627	0.285
0.05	623	-0.897725726958	0.184	0.302	0.152	0.205
0.05	624	1.37189657787	0.925	0.549	0.779	0.877
0.05	625	-0.0788021387202	0.477	0.429	0.816	0.338
0.05	626	-0.339968585991	0.378	0.41	0.238	0.371
0.05	627	-0.110992174754	0.454	0.692	0.305	0.564
0.05	628	-0.524320256329	0.305	0.6	0.641	0.295
0.05	629	-0.454284169601	0.335	0.205	0.333	0.488
0.05	630	-0.682859738505	0.255	0.875	0.228	0.117
0.05	631	-0.427011593678	0.327	0.14	0.091	0.054
0.05	632	0.409096136284	0.661	0.701	0.633	0.663
0.05	633	-1.03530863217	0.145	0.104	0.189	0.118
0.05	634	0.625766942945	0.721	0.585	0.29	0.841
0.05	635	0.695769191827	0.758	0.767	0.578	0.858
0.05	636	-0.339898767012	0.374	0.774	0.309	0.28
0.05	637	0.803888576369	0.796	0.331	0.794	0.789
0.05	638	1.45879842269	0.925	0.738	0.885	0.889
0.05	639	-1.01150514433	0.15	0.622	0.09	0.063
0.05	640	1.11153454169	0.879	0.836	0.914	0.742
0.05	641	-0.114248067691	0.459	0.852	0.263	0.399
0.05	642	-0.432012991965	0.347	0.848	0.837	0.444
0.05	643	1.16209787182	0.867	0.817	0.991	0.91
0.05	644	-0.314588167729	0.369	0.055	0.248	0.502
0.05	645	0.328720947039	0.633	0.513	0.819	0.539
0.05	646	-0.759579517918	0.222	0.57	0.504	0.277
0.05	647	0.174897416961	0.57	0.895	0.66	0.468
0.05	648	0.782202893941	0.777	0.719	0.833	0.76
0.05	649	-1.99906606714	0.015	0.401	0.015	0.006
0.05	650	0.0565110320442	0.518	0.735	0.748	0.56
0.05	651	-1.44581064184	0.07	0.343	0.02	0.103
0.05	652	0.557552386946	0.711	0.53	0.15	0.679
0.05	653	-2.12668785809	0.01	0.011	0.166	0.022
0.05	654	0.227659785361	0.6	0.083	0.022	0.478
0.05	655	-0.547781610096	0.287	0.397	0.362	0.41
0.05	656	0.126237968939	0.555	0.631	0.776	0.522
0.05	657	-0.381075189576	0.361	0.933	0.948	0.429
0.05	658	0.467592232489	0.676	0.095	0.137	0.716
0.05	659	0.930139418052	0.83	0.648	0.792	0.802
0.05	660	0.998838857436	0.837	0.681	0.709	0.886
0.05	661	1.36268533286	0.905	0.605	0.942	0.932
0.05	662	-0.995125081334	0.147	0.251	0.072	0.179
0.05	663	-2.04416936454	0.02	0.006	0.004	0.017
0.05	664	0.164102236041	0.572	0.287	0.066	0.643
0.05	665	-0.388900278294	0.347	0.764	0.202	0.299
0.05	666	-0.768689142107	0.22	0.254	0.142	0.179
0.05	667	0.806937998818	0.797	0.737	0.444	0.777
0.05	668	1.06879169383	0.856	0.607	0.372	0.854
0.05	669	0.293112526738	0.615	0.392	0.451	0.547
0.05	670	0.830481925306	0.805	0.504	0.643	0.858
0.05	671	0.855197661229	0.817	0.564	0.244	0.778
0.05	672	-0.0110558606088	0.498	0.491	0.556	0.533
0.05	673	1.20417698262	0.876	0.496	0.759	0.886
0.05	674	-0.957565961417	0.163	0.108	0.037	0.101
0.05	675	0.83868315201	0.808	0.555	0.89	0.81
0.05	676	0.0923854263501	0.549	0.089	0.189	0.705
0.05	677	0.757232102703	0.77	0.975	0.973	0.852
0.05	678	1.51699278682	0.929	0.543	0.284	0.72
0.05	679	-0.326486777925	0.369	0.824	0.693	0.21
0.05	680	1.28838423519	0.904	0.802	0.838	0.875
0.05	681	-0.612484252346	0.272	0.655	0.085	0.366
0.05	682	0.984862152304	0.846	0.624	0.818	0.884
0.05	683	0.105399227607	0.541	0.414	0.544	0.558
0.05	684	-0.0973748142036	0.458	0.426	0.173	0.383
0.05	685	0.777935624009	0.773	0.217	0.244	0.568
0.05	686	-0.702004847796	0.244	0.254	0.454	0.267
0.05	687	0.268252492081	0.603	0.993	0.923	0.611
0.05	688	0.245827677209	0.595	0.216	0.099	0.516
0.05	689	-0.638968262518	0.269	0.903	0.582	0.159
0.05	690	0.164587828093	0.568	0.426	0.378	0.562
0.05	691	2.28860135721	0.985	0.943	0.95	0.996
0.05	692	0.200173277538	0.575	0.464	0.426	0.607
0.05	693	0.773133353051	0.781	0.865	0.759	0.855
0.05	694	-0.530849682977	0.3	0.484	0.708	0.428
0.05	695	-0.858165204574	0.19	0.563	0.292	0.167
0.05	696	0.354816301705	0.639	0.767	0.758	0.611
0.05	697	1.08737972557	0.858	0.529	0.876	0.901
0.05	698	-0.446593093732	0.342	0.333	0.081	0.261
0.05	699	0.889079992794	0.82	0.181	0.452	0.852
0.05	700	0.802772208229	0.784	0.855	0.56	0.772
0.05	701	0.861921401752	0.812	0.513	0.157	0.821
0.05	702	1.12618253299	0.875	0.397	0.927	0.886
0.05	703	-0.524768307092	0.314	0.274	0.041	0.253
0.05	704	0.693626479846	0.755	0.142	0.044	0.603
0.05	705	0.670321016287	0.757	0.651	0.308	0.759
0.05	706	-0.435803020381	0.331	0.982	0.877	0.269
0.05	707	-0.0389888517999	0.485	0.545	0.524	0.371
0.05	708	0.364294122685	0.655	0.834	0.909	0.799
0.05	709	0.0749145252082	0.527	0.967	0.798	0.558
0.05	710	0.326471955915	0.633	0.722	0.86	0.6
0.05	711	1.02213191094	0.832	0.672	0.919	0.847
0.05	712	-0.505233429062	0.317	0.591	0.886	0.356
0.05	713	1.07954168958	0.862	0.329	0.962	0.908
0.05	714	-2.02730501749	0.023	0.629	0.574	0.053
0.05	715	0.86290199724	0.802	0.047	0.97	0.815
0.05	716	-1.93366180252	0.029	0.006	0.075	0.023
0.05	717	0.0741390558763	0.523	0.473	0.331	0.445
0.05	718	-0.433702321689	0.326	0.481	0.479	0.352
0.05	719	-1.42230359378	0.071	0.484	0.322	0.156
0.05	720	-1.20634985493	0.129	0.036	0.575	0.063
0.05	721	-0.530016534031	0.303	0.255	0.26	0.31
0.05	722	0.839652580289	0.807	0.098	0.295	0.49
0.05	723	0.162228938575	0.56	0.122	0.102	0.672
0.05	724	2.50510615043	0.992	0.597	0.946	0.969
0.05	725	1.03322635622	0.849	0.713	0.899	0.818
0.05	726	0.552212476877	0.711	0.6	0.768	0.589
0.05	727	-0.279585200288	0.396	0.569	0.74	0.474
0.05	728	-1.06973355061	0.142	0.478	0.857	0.214
0.05	729	1.51745458648	0.938	0.963	0.948	0.968
0.05	730	0.830641331637	0.796	0.555	0.328	0.812
0.05	731	-0.00540980352043	0.499	0.752	0.234	0.207
0.05	732	0.297919345941	0.621	0.932	0.964	0.806
0.05	733	0.28462041039	0.631	0.713	0.607	0.65
0.05	734	0.351041035773	0.65	0.655	0.714	0.481
0.05	735	-0.858490370106	0.203	0.208	0.547	0.303
0.05	736	0.837970039478	0.796	0.895	0.073	0.656
0.05	737	0.76318962891	0.786	0.722	0.81	0.825
0.05	738	2.01997128245	0.974	0.969	0.913	0.944
0.05	739	-0.960528106976	0.18	0.513	0.688	0.332
0.05	740	1.52810019646	0.938	0.549	0.769	0.939
0.05	741	-0.39325330801	0.369	0.647	0.541	0.311
0.05	742	-0.737044744269	0.228	0.322	0.629	0.353
0.05	743	2.31271697031	0.99	0.912	0.987	0.997
0.05	744	-2.92199235622	0.001	0.213	0.291	0.001
0.05	745	1.06225597482	0.858	0.369	0.855	0.878
0.05	746	1.6956369258	0.957	0.51	0.859	0.975
0.05	747	0.146147178221	0.549	0.794	0.596	0.347
0.05	748	2.16602960546	0.977	0.967	0.987	0.967
0.05	749	0.558482056635	0.707	0.18	0.484	0.661
0.05	750	0.498886904786	0.68	0.187	0.73	0.858
0.05	751	0.187248134534	0.57	0.504	0.535	0.593
0.05	752	-1.13526474572	0.124	0.196	0.482	0.167
0.05	753	-0.00711102093072	0.497	0.317	0.548	0.471
0.05	754	1.03413844366	0.839	0.525	0.561	0.787
0.05	755	-1.40887958716	0.078	0.118	0.121	0.094
0.05	756	0.182805729273	0.577	0.614	0.473	0.634
0.05	757	0.982805393785	0.84	0.882	0.904	0.882
0.05	758	0.899803525574	0.814	0.851	0.639	0.739
0.05	759	-0.385143343509	0.37	0.862	0.496	0.39
0.05	760	1.28772438042	0.897	0.669	0.722	0.722
0.05	761	-1.88297334634	0.025	0.007	0.06	0.033
0.05	762	-0.396049907152	0.357	0.45	0.22	0.429
0.05	763	-1.75960458881	0.035	0.02	0.0	0.01
0.05	764	0.607476342641	0.736	0.449	0.492	0.572
0.05	765	0.35581280051	0.63	0.561	0.689	0.695
0.05	766	-2.18942669237	0.016	0.117	0.016	0.014
0.05	767	0.804042777408	0.781	0.812	0.482	0.669
0.05	768	1.04835051242	0.864	0.674	0.24	0.697
0.05	769	0.268136111435	0.6	0.016	0.68	0.601
0.05	770	-1.56238304965	0.062	0.967	0.719	0.064
0.05	771	2.27015688111	0.987	0.625	0.538	0.988
0.05	772	-0.0395674396734	0.488	0.965	0.881	0.419
0.05	773	-0.241671236532	0.404	0.243	0.563	0.236
0.05	774	0.693375956572	0.757	0.663	0.773	0.712
0.05	775	-0.0276768862214	0.484	0.42	0.554	0.568
0.05	776	1.54778935812	0.933	0.812	0.708	0.866
0.05	777	0.193844948733	0.573	0.168	0.107	0.374
0.05	778	1.24689253634	0.885	0.513	0.317	0.895
0.05	779	0.920717452203	0.818	0.485	0.184	0.872
0.05	780	0.478634427598	0.683	0.885	0.981	0.739
0.05	781	-0.284255096375	0.379	0.283	0.414	0.522
0.05	782	1.37327208748	0.917	0.557	0.77	0.796
0.05	783	0.684160601703	0.756	0.998	0.843	0.644
0.05	784	1.31779161566	0.906	0.881	0.914	0.913
0.05	785	-0.336650814615	0.37	0.312	0.055	0.247
0.05	786	0.450827798473	0.693	0.777	0.926	0.746
0.05	787	1.35547126154	0.913	0.273	0.724	0.914
0.05	788	0.323834268734	0.637	0.871	0.572	0.426
0.05	789	-1.07141742795	0.143	0.024	0.313	0.383
0.05	790	-1.16811351249	0.121	0.853	0.458	0.285
0.05	791	0.242388221231	0.603	0.273	0.18	0.647
0.05	792	0.585046296334	0.701	0.225	0.159	0.751
0.05	793	0.237613470519	0.594	0.441	0.198	0.516
0.05	794	-1.13856986756	0.123	0.955	0.653	0.089
0.05	795	0.338673833414	0.645	0.836	0.337	0.645
0.05	796	-0.262394089454	0.398	0.472	0.335	0.387
0.05	797	1.00651800554	0.829	0.827	0.95	0.767
0.05	798	1.93415016441	0.979	0.908	0.899	0.953
0.05	799	-1.03949622883	0.15	0.05	0.48	0.131
0.05	800	2.02472876236	0.976	0.891	0.664	0.979
0.05	801	0.511968259665	0.705	0.942	0.956	0.469
0.05	802	-0.758382261077	0.231	0.533	0.498	0.244
0.05	803	-1.23928487486	0.117	0.066	0.095	0.127
0.05	804	0.636061239354	0.75	0.818	0.766	0.772
0.05	805	1.20657765043	0.886	0.85	0.958	0.935
0.05	806	1.04709561427	0.845	0.945	0.949	0.837
0.05	807	0.259748124995	0.608	0.956	0.555	0.682
0.05	808	-0.472629346677	0.321	0.746	0.371	0.299
0.05	809	-1.01358509418	0.154	0.007	0.018	0.177
0.05	810	0.441056767034	0.667	0.993	0.775	0.751
0.05	811	-0.0334121872435	0.493	0.592	0.626	0.368
0.05	812	0.237639561133	0.603	0.818	0.138	0.574
0.05	813	-0.587729633057	0.28	0.539	0.094	0.493
0.05	814	-0.867189976217	0.197	0.072	0.203	0.485
0.05	815	0.731693865578	0.761	0.969	0.976	0.617
0.05	816	-0.358390107483	0.372	0.844	0.813	0.357
0.05	817	-1.61756070209	0.044	0.089	0.105	0.118
0.05	818	-0.0994206181413	0.468	0.093	0.411	0.404
0.05	819	0.319166586506	0.629	0.538	0.457	0.558
0.05	820	0.922224941519	0.83	0.375	0.134	0.88
0.05	821	0.332612199631	0.64	0.097	0.122	0.719
0.05	822	-0.741500309794	0.237	0.94	0.265	0.254
0.05	823	0.303611297691	0.615	0.196	0.599	0.349
0.05	824	0.461474388676	0.677	0.716	0.745	0.685
0.05	825	-1.12097575417	0.124	0.379	0.178	0.071
0.05	826	0.339274020488	0.638	0.955	0.855	0.588
0.05	827	-0.687721977945	0.242	0.229	0.334	0.216
0.05	828	0.892881808624	0.82	0.898	0.901	0.705
0.05	829	0.562780136581	0.722	0.535	0.345	0.62
0.05	830	-1.28463802126	0.089	0.342	0.438	0.189
0.05	831	0.668365609874	0.741	0.307	0.839	0.832
0.05	832	0.736835344609	0.761	0.668	0.48	0.766
0.05	833	1.66116706522	0.945	0.433	0.801	0.961
0.05	834	0.134047534317	0.566	0.293	0.691	0.507
0.05	835	-0.0560347918506	0.485	0.791	0.725	0.267
0.05	836	-0.439603296172	0.343	0.513	0.355	0.503
0.05	837	1.73204245249	0.956	0.564	0.72	0.961
0.05	838	-0.0921089346877	0.451	0.932	0.536	0.347
0.05	839	-0.180165827696	0.417	0.808	0.646	0.673
0.05	840	0.91118159743	0.826	0.51	0.929	0.653
0.05	841	1.69961807934	0.959	0.503	0.839	0.956
0.05	842	2.09948990261	0.983	0.774	0.972	0.993
0.05	843	-0.314167398393	0.396	0.555	0.051	0.239
0.05	844	0.702992794249	0.767	0.478	0.78	0.671
0.05	845	1.37308267524	0.914	0.708	0.1	0.874
0.05	846	1.2539284717	0.897	0.682	0.674	0.839
0.05	847	0.343123674072	0.642	0.836	0.8	0.628
0.05	848	-0.425697965586	0.334	0.916	0.66	0.432
0.05	849	0.560430916524	0.708	0.412	0.065	0.461
0.05	850	-1.50131777559	0.062	0.383	0.135	0.089
0.05	851	0.760897890966	0.777	0.318	0.524	0.597
0.05	852	0.705540784929	0.777	0.789	0.72	0.705
0.05	853	0.101059860419	0.532	0.786	0.286	0.702
0.05	854	2.22517528603	0.985	0.936	0.989	0.985
0.05	855	-0.252700329486	0.412	0.727	0.836	0.343
0.05	856	-1.40264780745	0.072	0.826	0.372	0.061
0.05	857	-0.334474697738	0.372	0.626	0.734	0.545
0.05	858	-1.79140122665	0.039	0.235	0.156	0.007
0.05	859	0.650233847651	0.739	0.344	0.445	0.907
0.05	860	0.213141112936	0.605	0.83	0.879	0.454
0.05	861	-2.40298705762	0.004	0.108	0.173	0.003
0.05	862	-0.680056961332	0.25	0.671	0.544	0.365
0.05	863	-2.00683036879	0.023	0.519	0.042	0.029
0.05	864	-1.27383286577	0.09	0.143	0.1	0.169
0.05	865	-0.66856626916	0.256	0.269	0.037	0.406
0.05	866	-1.46621362477	0.065	0.22	0.116	0.16
0.05	867	0.0718987901159	0.524	0.585	0.602	0.598
0.05	868	-0.5788497719	0.295	0.454	0.158	0.266
0.05	869	-1.46532157803	0.069	0.05	0.258	0.038
0.05	870	0.377752993789	0.652	0.383	0.28	0.539
0.05	871	0.320412230333	0.625	0.209	0.521	0.635
0.05	872	-0.642349032597	0.269	0.518	0.313	0.412
0.05	873	1.33769786039	0.904	0.834	0.963	0.926
0.05	874	-0.835979643211	0.209	0.492	0.412	0.29
0.05	875	0.567173253373	0.72	0.467	0.06	0.49
0.05	876	-1.27168665963	0.1	0.175	0.008	0.064
0.05	877	-0.219527483966	0.414	0.571	0.709	0.477
0.05	878	1.26962714825	0.89	0.992	0.96	0.913
0.05	879	0.0622601210762	0.526	0.534	0.351	0.436
0.05	880	-0.154288787554	0.446	0.03	0.626	0.575
0.05	881	-1.2053057544	0.117	0.224	0.024	0.102
0.05	882	1.21802906004	0.899	0.905	0.925	0.743
0.05	883	1.21973466156	0.891	0.723	0.964	0.91
0.05	884	0.0604371401754	0.522	0.072	0.201	0.59
0.05	885	0.221236065819	0.614	0.288	0.394	0.635
0.05	886	1.47244489893	0.919	0.947	0.914	0.952
0.05	887	-1.26630450733	0.093	0.219	0.308	0.099
0.05	888	-0.422542895067	0.347	0.639	0.449	0.207
0.05	889	0.864893516456	0.798	0.434	0.538	0.736
0.05	890	-0.19783733309	0.447	0.848	0.941	0.66
0.05	891	0.121288220559	0.561	0.939	0.989	0.566
0.05	892	-0.759722027067	0.229	0.695	0.051	0.24
0.05	893	0.726338853296	0.769	0.779	0.752	0.693
0.05	894	-0.997283363887	0.153	0.339	0.525	0.112
0.05	895	1.42358060242	0.925	0.772	0.865	0.92
0.05	896	0.177900171757	0.587	0.381	0.665	0.421
0.05	897	0.482215415167	0.699	0.291	0.566	0.811
0.05	898	-0.0423815804966	0.497	0.893	0.583	0.366
0.05	899	1.08207072929	0.851	0.943	0.966	0.845
0.05	900	0.623157393835	0.738	0.131	0.158	0.69
0.05	901	0.928936935825	0.823	0.561	0.326	0.688
0.05	902	0.719684982916	0.77	0.717	0.914	0.894
0.05	903	0.382234922931	0.635	0.863	0.927	0.68
0.05	904	1.67489129641	0.949	0.871	0.916	0.921
0.05	905	-0.0432518510119	0.475	0.97	0.441	0.522
0.05	906	1.30784096884	0.897	0.513	0.62	0.883
0.05	907	1.04013290569	0.858	0.548	0.819	0.933
0.05	908	-0.329925150592	0.38	0.589	0.35	0.44
0.05	909	1.89390323723	0.97	0.882	0.818	0.907
0.05	910	1.68944303845	0.955	0.408	0.668	0.899
0.05	911	-0.675938429437	0.26	0.317	0.034	0.247
0.05	912	-0.150707673697	0.448	0.321	0.424	0.696
0.05	913	0.226043190784	0.595	0.921	0.597	0.475
0.05	914	-1.95984008297	0.025	0.069	0.033	0.012
0.05	915	0.366939774735	0.64	0.221	0.597	0.7
0.05	916	-1.23791043777	0.107	0.617	0.598	0.182
0.05	917	-0.914433210199	0.181	0.811	0.761	0.343
0.05	918	-0.131532196609	0.46	0.203	0.349	0.494
0.05	919	-0.549437994081	0.295	0.143	0.884	0.551
0.05	920	0.124201541654	0.556	0.454	0.474	0.525
0.05	921	0.444645096232	0.68	0.566	0.254	0.793
0.05	922	-1.64392322218	0.058	0.475	0.297	0.051
0.05	923	-1.24932898274	0.098	0.608	0.357	0.034
0.05	924	1.18448635837	0.891	0.999	0.997	0.837
0.05	925	0.989544840485	0.839	0.737	0.806	0.828
0.05	926	1.62688683304	0.942	0.666	0.883	0.833
0.05	927	2.04215392657	0.976	0.998	0.991	0.986
0.05	928	-0.901518724722	0.185	0.001	0.533	0.334
0.05	929	-0.576606005841	0.287	0.674	0.905	0.436
0.05	930	0.934704704445	0.816	0.323	0.935	0.872
0.05	931	0.267702185498	0.614	0.556	0.666	0.776
0.05	932	-0.203616855748	0.442	0.474	0.61	0.466
0.05	933	-0.417676924083	0.337	0.096	0.022	0.353
0.05	934	-0.0687032806815	0.464	0.09	0.227	0.433
0.05	935	-1.03345376513	0.155	0.611	0.537	0.227
0.05	936	0.669762547071	0.757	0.401	0.697	0.854
0.05	937	-0.259384713226	0.402	0.809	0.441	0.394
0.05	938	-1.88601682061	0.025	0.637	0.252	0.097
0.05	939	0.0793435417188	0.53	0.841	0.165	0.226
0.05	940	0.611199507722	0.733	0.932	0.733	0.791
0.05	941	0.687427768521	0.756	0.616	0.229	0.822
0.05	942	-1.52345673341	0.057	0.196	0.128	0.06
